Goals,Deaths,Reward,Step 
691,560,1.098039,180830
691,561,-1,181040
692,561,1.073529,181180
692,562,-1,181355
693,562,1.113636,181445
693,563,-1,181550
694,563,1.067114,181700
694,564,-1,181895
695,564,1.119048,181980
695,565,-1,182105
696,565,1.082645,182230
697,565,1.142857,182300
698,565,1.071942,182440
699,565,1.076336,182575
700,565,1.111111,182665
701,565,1.098039,182770
702,565,1.054054,182955
703,565,1.108696,183050
704,565,1.135135,183125
705,565,1.083333,183245
706,565,1.098039,183350
707,565,1.057804,183525
708,565,1.108696,183620
708,566,-1,183730
709,566,1.064935,183885
710,566,1.05814,184060
710,567,-1,184165
711,567,1.055556,184345
712,567,1.105263,184440
713,567,1.072993,184580
714,567,1.090909,184690
714,568,-1,184800
715,568,1.11236,184890
716,568,1.067568,185040
717,568,1.066225,185195
718,568,1.05,185395
719,568,1.10989,185490
720,568,1.107527,185585
720,569,-1,185675
721,569,1.088496,185790
722,569,1.077519,185920
723,569,1.077519,186050
724,569,1.068493,186200
725,569,1.10101,186300
726,569,1.08,186425
727,569,1.114943,186515
728,569,1.092593,186625
729,569,1.098039,186730
730,569,1.091743,186840
731,569,1.076336,186975
731,570,-1,187120
732,570,1.126582,187200
732,571,-1,187405
733,571,1.10989,187500
734,571,1.08,187625
735,571,1.104167,187725
736,571,1.084746,187845
736,572,-1,187975
737,572,1.11236,188065
738,572,1.064935,188220
738,573,-1,188365
739,573,1.084746,188485
740,573,1.078125,188615
741,573,1.070922,188760
741,574,-1,188940
741,575,-1,188945
741,576,-1,189030
742,576,1.092593,189140
743,576,1.059172,189310
744,576,1.062112,189475
744,577,-1,189620
745,577,1.116279,189710
746,577,1.069444,189855
747,577,1.120482,189940
748,577,1.08,190065
748,578,-1,190245
749,578,1.060606,190410
750,578,1.097087,190515
751,578,1.080645,190640
752,578,1.10101,190740
753,578,1.066667,190890
753,579,-1,191015
753,580,-1,191140
754,580,1.108696,191235
755,580,1.090909,191345
755,581,-1,191495
756,581,1.086957,191610
757,581,1.120482,191695
758,581,1.075188,191830
759,581,1.102041,191930
760,581,1.068493,192080
760,582,-1,192200
761,582,1.052083,192395
762,582,1.092593,192505
762,583,-1,192615
763,583,1.064935,192770
764,583,1.113636,192860
765,583,1.070423,193005
766,583,1.077519,193135
767,583,1.086957,193250
768,583,1.075758,193385
769,583,1.065359,193540
770,583,1.123457,193625
771,583,1.09009,193740
771,584,-1,193915
771,585,-1,194070
772,585,1.09434,194180
772,586,-1,194305
773,586,1.10101,194405
773,587,-1,194515
773,588,-1,194630
774,588,1.098039,194735
775,588,1.066225,194890
776,588,1.10989,194985
777,588,1.135135,195060
778,588,1.111111,195150
778,589,-1,195315
778,590,-1,195455
779,590,1.095238,195560
780,590,1.049751,195765
780,591,-1,195890
781,591,1.047619,196100
782,591,1.079365,196230
783,591,1.091743,196340
784,591,1.05988,196510
785,591,1.107527,196605
786,591,1.067114,196755
787,591,1.064935,196910
788,591,1.1,197010
789,591,1.076336,197145
789,592,-1,197300
790,592,1.114943,197390
791,592,1.06993,197535
792,592,1.097087,197640
793,592,1.053476,197830
793,593,-1,197950
794,593,1.133333,198025
794,594,-1,198155
794,595,-1,198300
795,595,1.08,198425
796,595,1.06993,198570
797,595,1.114943,198660
797,596,-1,198825
797,597,-1,198975
798,597,1.057804,199150
799,597,1.05618,199330
800,597,1.092593,199440
801,597,1.087719,199555
802,597,1.088496,199670
802,598,-1,199735
803,598,1.066667,199885
804,598,1.074627,200020
805,598,1.095238,200125
806,598,1.071429,200265
807,598,1.086207,200385
808,598,1.072464,200525
808,599,-1,200640
809,599,1.076336,200775
810,599,1.046948,200990
811,599,1.116279,201080
811,600,-1,201180
812,600,1.086207,201300
813,600,1.08547,201420
814,600,1.09009,201535
815,600,1.040486,201785
816,600,1.09434,201895
817,600,1.117647,201980
818,600,1.151515,202050
819,600,1.081967,202175
820,600,1.117647,202260
821,600,1.06993,202405
821,601,-1,202505
822,601,1.105263,202600
823,601,1.098039,202705
824,601,1.051282,202900
825,601,1.097087,203005
825,602,-1,203135
826,602,1.107527,203230
827,602,1.088496,203345
828,602,1.040984,203590
829,602,1.151515,203660
829,603,-1,203765
829,604,-1,203925
830,604,1.070922,204070
831,604,1.103093,204170
832,604,1.08547,204290
832,605,-1,204435
833,605,1.073529,204575
833,606,-1,204750
834,606,1.053192,204940
835,606,1.069444,205085
835,607,-1,205235
835,608,-1,205390
836,608,1.068966,205535
837,608,1.058824,205705
838,608,1.08547,205825
839,608,1.107527,205920
840,608,1.089286,206035
841,608,1.053192,206225
842,608,1.055556,206405
843,608,1.088496,206520
844,608,1.151515,206590
845,608,1.054645,206775
845,609,-1,207125
846,609,1.083333,207245
847,609,1.067114,207395
847,610,-1,207565
848,610,1.081301,207690
849,610,1.116279,207780
850,610,1.09434,207890
851,610,1.081967,208015
851,611,-1,208125
851,612,-1,208240
851,613,-1,208405
851,614,-1,208570
852,614,1.086957,208685
853,614,1.04717,208900
854,614,1.103093,209000
855,614,1.147059,209070
855,615,-1,209180
855,616,-1,209270
856,616,1.080645,209395
857,616,1.057471,209570
858,616,1.052356,209765
859,616,1.121951,209850
859,617,-1,209925
860,617,1.076336,210060
860,618,-1,210190
861,618,1.070423,210335
862,618,1.119048,210420
863,618,1.108696,210515
864,618,1.075188,210650
865,618,1.113636,210740
866,618,1.076336,210875
867,618,1.08,211000
867,619,-1,211105
867,620,-1,211270
867,621,-1,211425
867,622,-1,211555
867,623,-1,211700
868,623,1.084746,211820
869,623,1.084746,211940
870,623,1.063291,212100
871,623,1.140845,212175
872,623,1.073529,212315
873,623,1.082645,212440
873,624,-1,212625
874,624,1.056818,212805
875,624,1.081967,212930
876,624,1.121951,213015
876,625,-1,213130
876,626,-1,213230
877,626,1.151515,213300
878,626,1.103093,213400
879,626,1.078125,213530
880,626,1.149254,213600
881,626,1.116279,213690
882,626,1.120482,213775
882,627,-1,213965
883,627,1.081301,214090
884,627,1.104167,214190
885,627,1.075188,214325
885,628,-1,214445
886,628,1.097087,214550
887,628,1.098039,214655
888,628,1.092593,214765
889,628,1.087719,214880
890,628,1.080645,215005
890,629,-1,215080
891,629,1.072993,215220
892,629,1.107527,215315
893,629,1.066225,215470
894,629,1.087719,215585
895,629,1.04717,215800
896,629,1.092593,215910
897,629,1.068966,216055
898,629,1.1,216155
898,630,-1,216275
899,630,1.084746,216395
900,630,1.074627,216530
901,630,1.078125,216660
902,630,1.07874,216790
903,630,1.138889,216865
903,631,-1,217025
904,631,1.10989,217120
905,631,1.062112,217285
906,631,1.106383,217380
907,631,1.081301,217505
907,632,-1,217630
907,633,-1,217715
908,633,1.091743,217825
909,633,1.042553,218060
910,633,1.071429,218200
910,634,-1,218325
911,634,1.10101,218425
912,634,1.121951,218510
912,635,-1,218635
912,636,-1,218845
913,636,1.16129,218910
914,636,1.117647,218995
914,637,-1,219095
915,637,1.111111,219185
916,637,1.104167,219285
917,637,1.076923,219415
918,637,1.062893,219575
919,637,1.10989,219670
920,637,1.098039,219775
921,637,1.096154,219880
922,637,1.107527,219975
923,637,1.103093,220075
924,637,1.106383,220170
925,637,1.114943,220260
926,637,1.086957,220375
927,637,1.1,220475
928,637,1.086207,220595
929,637,1.133333,220670
930,637,1.119048,220755
931,637,1.074627,220890
931,638,-1,221015
932,638,1.095238,221120
932,639,-1,221275
933,639,1.149254,221345
933,640,-1,221480
933,641,-1,221610
934,641,1.113636,221700
935,641,1.111111,221790
936,641,1.091743,221900
937,641,1.105263,221995
938,641,1.084746,222115
939,641,1.084746,222235
939,642,-1,222435
940,642,1.088496,222550
941,642,1.09434,222660
942,642,1.075758,222795
943,642,1.096154,222900
944,642,1.08,223025
945,642,1.089286,223140
946,642,1.080645,223265
947,642,1.092593,223375
948,642,1.072464,223515
948,643,-1,223680
949,643,1.10101,223780
950,643,1.08,223905
951,643,1.06993,224050
952,643,1.06993,224195
953,643,1.076336,224330
953,644,-1,224485
954,644,1.086207,224605
955,644,1.113636,224695
956,644,1.107527,224790
957,644,1.11236,224880
958,644,1.126582,224960
958,645,-1,225060
959,645,1.104167,225160
960,645,1.09434,225270
961,645,1.070423,225415
961,646,-1,225525
961,647,-1,225660
962,647,1.084746,225780
962,648,-1,225930
963,648,1.057471,226105
964,648,1.088496,226220
965,648,1.116279,226310
966,648,1.140845,226385
967,648,1.117647,226470
967,649,-1,226590
968,649,1.091743,226700
969,649,1.072993,226840
970,649,1.10989,226935
970,650,-1,227045
970,651,-1,227150
971,651,1.080645,227275
972,651,1.081967,227400
973,651,1.079365,227530
974,651,1.142857,227600
974,652,-1,227725
975,652,1.091743,227835
976,652,1.070423,227980
977,652,1.09009,228095
977,653,-1,228230
978,653,1.074627,228365
978,654,-1,228475
979,654,1.095238,228580
980,654,1.106383,228675
981,654,1.10989,228770
982,654,1.068027,228920
982,655,-1,229045
983,655,1.05814,229220
984,655,1.084034,229340
985,655,1.09434,229450
985,656,-1,229550
985,657,-1,229755
986,657,1.116279,229845
987,657,1.062112,230010
988,657,1.06993,230155
989,657,1.08,230280
989,658,-1,230430
990,658,1.106383,230525
991,658,1.075188,230660
992,658,1.102041,230760
992,659,-1,230905
993,659,1.078125,231035
994,659,1.081967,231160
994,660,-1,231280
995,660,1.09009,231395
995,661,-1,231495
996,661,1.071942,231635
997,661,1.140845,231710
998,661,1.092593,231820
999,661,1.089286,231935
1000,661,1.072464,232075
1001,661,1.089286,232190
1002,661,1.078125,232320
1003,661,1.086957,232435
1003,662,-1,232540
1004,662,1.1,232640
1005,662,1.075188,232775
1006,662,1.09009,232890
1006,663,-1,233025
1007,663,1.08547,233145
1008,663,1.08,233270
1009,663,1.09901,233375
1010,663,1.119048,233460
1011,663,1.12987,233540
1012,663,1.136986,233615
1013,663,1.10101,233715
1014,663,1.10101,233815
1014,664,-1,233965
1015,664,1.090909,234075
1016,664,1.076336,234210
1017,664,1.089286,234325
1017,665,-1,234480
1018,665,1.068493,234630
1019,665,1.107527,234725
1019,666,-1,234865
1019,667,-1,234965
1019,668,-1,235085
1020,668,1.065789,235240
1020,669,-1,235335
1021,669,1.084034,235455
1022,669,1.098039,235560
1023,669,1.06993,235705
1024,669,1.068966,235850
1025,669,1.090909,235960
1025,670,-1,236070
1026,670,1.125,236150
1027,670,1.092593,236260
1028,670,1.09009,236375
1028,671,-1,236530
1029,671,1.071429,236670
1030,671,1.09434,236780
1031,671,1.113636,236870
1032,671,1.084034,236990
1033,671,1.070423,237135
1033,672,-1,237255
1034,672,1.126582,237335
1035,672,1.073529,237475
1036,672,1.068493,237625
1037,672,1.076336,237760
1037,673,-1,237870
1038,673,1.070922,238015
1038,674,-1,238170
1039,674,1.080645,238295
1039,675,-1,238375
1040,675,1.117647,238460
1041,675,1.151515,238530
1042,675,1.068966,238675
1042,676,-1,238790
1043,676,1.090909,238900
1044,676,1.098039,239005
1045,676,1.069444,239150
1046,676,1.116279,239240
1047,676,1.057143,239415
1048,676,1.08,239540
1048,677,-1,239680
1049,677,1.096154,239785
1050,677,1.089286,239900
1051,677,1.102041,240000
1051,678,-1,240110
1052,678,1.066225,240265
1053,678,1.057143,240440
1053,679,-1,240575
1054,679,1.069444,240720
1054,680,-1,240880
1055,680,1.107527,240975
1056,680,1.078125,241105
1057,680,1.08,241230
1057,681,-1,241325
1058,681,1.092593,241435
1059,681,1.052632,241625
1059,682,-1,241820
1060,682,1.095238,241925
1061,682,1.08,242050
1062,682,1.068966,242195
1062,683,-1,242400
1063,683,1.072993,242540
1064,683,1.15625,242605
1065,683,1.104167,242705
1066,683,1.098039,242810
1067,683,1.067114,242960
1068,683,1.09009,243075
1069,683,1.12987,243155
1070,683,1.1,243255
1071,683,1.105263,243350
1072,683,1.120482,243435
1073,683,1.075758,243570
1073,684,-1,243725
1073,685,-1,243915
1073,686,-1,244015
1073,687,-1,244200
1073,688,-1,244305
1074,688,1.106383,244400
1075,688,1.07874,244530
1076,688,1.047847,244740
1077,688,1.088496,244855
1077,689,-1,244965
1078,689,1.11236,245055
1079,689,1.069444,245200
1079,690,-1,245285
1080,690,1.09434,245395
1081,690,1.117647,245480
1081,691,-1,245620
1082,691,1.05848,245795
1083,691,1.128205,245875
1084,691,1.126582,245955
1085,691,1.105263,246050
1086,691,1.084034,246170
1087,691,1.103093,246270
1087,692,-1,246390
1088,692,1.084034,246510
1089,692,1.077519,246640
1090,692,1.05814,246815
1091,692,1.104167,246915
1092,692,1.120482,247000
1092,693,-1,247195
1093,693,1.0625,247355
1094,693,1.086207,247475
1095,693,1.087719,247590
1096,693,1.105263,247685
1097,693,1.088496,247800
1097,694,-1,247960
1097,695,-1,248065
1098,695,1.09434,248175
1099,695,1.105263,248270
1099,696,-1,248435
1100,696,1.077519,248565
1100,697,-1,248660
1100,698,-1,248800
1101,698,1.080645,248925
1102,698,1.062893,249085
1103,698,1.07874,249215
1104,698,1.116279,249305
1104,699,-1,249465
1104,700,-1,249655
1105,700,1.095238,249760
1106,700,1.0625,249920
