Goals,Deaths,Reward,Step 
251,105,1.064663,28532
251,106,-1.000272,28617
251,107,-1.000272,28687
252,107,1.12631,28767
252,108,-1.000272,28822
252,109,-0.98025,28892
252,110,-1.000272,28997
252,111,-0.98025,29072
252,112,-1.000272,29117
252,113,-0.98025,29252
253,113,1.099728,29352
254,113,1.158639,29427
254,114,-1.000272,29492
255,114,1.113208,29602
256,114,1.160595,29677
257,114,1.032514,29982
257,115,-1.000272,30052
258,115,1.080373,30177
259,115,1.071833,30372
259,116,-1.000272,30522
260,116,1.078468,30652
261,116,1.061839,30817
261,117,-1.000272,30857
261,118,-0.98025,30937
261,119,-0.98025,30997
262,119,1.057867,31172
263,119,1.083444,31332
263,120,-1.000272,31452
264,120,1.074395,31637
264,121,-1.000272,31707
264,122,-0.98025,31782
265,122,1.124728,31862
265,123,-0.98025,32042
265,124,-0.98025,32192
265,125,-1.000272,32252
265,126,-0.98025,32332
266,126,1.107469,32447
266,127,-1.000272,32497
266,128,-1.000272,32537
266,129,-1.000272,32602
267,129,1.056546,32782
267,130,-0.98025,32827
268,130,1.121679,32912
268,131,-1.000272,32977
268,132,-1.000272,33132
269,132,1.095881,33237
270,132,1.074916,33372
270,133,-1.000272,33472
270,134,-0.98025,33547
271,134,1.039888,33797
272,134,1.136714,33872
272,135,-1.000272,33922
272,136,-1.000272,33992
273,136,1.077853,34122
274,136,1.12631,34202
275,136,1.10282,34302
276,136,1.061456,34467
277,136,1.11876,34572
277,137,-1.000272,34627
278,137,1.083061,34747
279,137,1.107255,34842
280,137,1.041569,35082
280,138,-0.98025,35162
280,139,-1.000272,35252
281,139,1.13211,35342
281,140,-1.000272,35482
282,140,1.134863,35557
283,140,1.148981,35627
284,140,1.090637,35737
285,140,1.063019,35897
285,141,-1.000272,36102
286,141,1.083761,36222
287,141,1.083761,36342
287,142,-1.000272,36432
287,143,-1.000272,36517
288,143,1.043396,36747
289,143,1.099115,36877
289,144,-0.98025,36922
289,145,-1.000272,36967
289,146,-1.000272,37007
290,146,1.093186,37117
291,146,1.064663,37272
291,147,-1.000272,37387
291,148,-1.000272,37522
292,148,1.08968,37667
293,148,1.111493,37777
294,148,1.087447,37892
294,149,-0.98025,37997
294,150,-0.98025,38067
294,151,-1.000272,38122
295,151,1.098737,38227
295,152,-0.98025,38327
296,152,1.101768,38427
297,152,1.048037,38637
297,153,-1.000272,38782
297,154,-1.000272,38852
298,154,1.106111,38947
299,154,1.081028,39072
299,155,-1.000272,39167
300,155,1.100738,39267
300,156,-0.98025,39382
300,157,-0.98025,39477
301,157,1.18104,39542
302,157,1.090637,39652
303,157,1.086864,39802
304,157,1.085975,39957
