Goals,Deaths,Reward,Step 
134,158,1.074627,45775
135,158,1.057471,45950
135,159,-1,46080
135,160,-1,46240
135,161,-1,46350
135,162,-1,46505
136,162,1.066225,46660
137,162,1.053763,46850
137,163,-1,47040
138,163,1.081301,47165
138,164,-1,47295
138,165,-1,47425
139,165,1.0625,47585
140,165,1.074627,47720
140,166,-1,47815
140,167,-1,47965
140,168,-1,48165
140,169,-1,48320
141,169,1.107527,48415
142,169,1.092593,48525
143,169,1.11236,48615
143,170,-1,48805
144,170,1.116279,48895
144,171,-1,49045
144,172,-1,49210
144,173,-1,49380
145,173,1.05814,49555
146,173,1.050761,49755
147,173,1.0625,49915
147,174,-1,50085
147,175,-1,50225
148,175,1.09434,50335
148,176,-1,50450
148,177,-1,50600
148,178,-1,50735
149,178,1.04,50985
150,178,1.055249,51170
151,178,1.064516,51325
152,178,1.055556,51505
153,178,1.098039,51610
154,178,1.051546,51805
154,179,-1,51960
155,179,1.046512,52175
155,180,-1,52305
156,180,1.04717,52520
156,181,-1,52660
157,181,1.059172,52830
157,182,-1,53045
157,183,-1,53195
157,184,-1,53340
157,185,-1,53455
158,185,1.062112,53620
159,185,1.060606,53785
160,185,1.091743,53895
161,185,1.084034,54015
162,185,1.0625,54175
163,185,1.108696,54270
164,185,1.11236,54360
165,185,1.104167,54460
165,186,-1,54645
166,186,1.075188,54780
166,187,-1,54925
166,188,-1,55100
167,188,1.080645,55225
167,189,-1,55360
168,189,1.10101,55460
169,189,1.103093,55560
169,190,-1,55715
169,191,-1,55865
170,191,1.10101,55965
171,191,1.07874,56095
171,192,-1,56315
172,192,1.10989,56410
172,193,-1,56605
173,193,1.066667,56755
173,194,-1,56905
173,195,-1,57010
174,195,1.072993,57150
175,195,1.097087,57255
176,195,1.051813,57450
176,196,-1,57585
177,196,1.068027,57735
177,197,-1,57890
178,197,1.084746,58010
178,198,-1,58195
178,199,-1,58300
178,200,-1,58380
179,200,1.05988,58550
180,200,1.096154,58655
181,200,1.076336,58790
181,201,-1,58945
181,202,-1,59085
181,203,-1,59250
181,204,-1,59365
181,205,-1,59465
181,206,-1,59700
182,206,1.096154,59805
182,207,-1,59915
183,207,1.120482,60000
184,207,1.131579,60080
184,208,-1,60145
185,208,1.058824,60315
186,208,1.096154,60420
186,209,-1,60550
186,210,-1,60665
186,211,-1,60785
186,212,-1,60925
186,213,-1,61090
186,214,-1,61220
186,215,-1,61365
187,215,1.096154,61470
188,215,1.080645,61595
188,216,-1,61805
188,217,-1,61920
189,217,1.116279,62010
189,218,-1,62170
189,219,-1,62365
190,219,1.041667,62605
190,220,-1,62790
191,220,1.113636,62880
192,220,1.131579,62960
193,220,1.095238,63065
193,221,-1,63220
193,222,-1,63390
194,222,1.102041,63490
195,222,1.077519,63620
195,223,-1,63805
196,223,1.068027,63955
196,224,-1,64150
197,224,1.163934,64215
198,224,1.089286,64330
199,224,1.086957,64445
200,224,1.063291,64605
201,224,1.123457,64690
202,224,1.086207,64810
203,224,1.120482,64895
203,225,-1,65095
204,225,1.050505,65295
204,226,-1,65415
204,227,-1,65515
205,227,1.08,65640
206,227,1.144928,65710
207,227,1.079365,65840
208,227,1.102041,65940
209,227,1.082645,66065
209,228,-1,66200
210,228,1.076923,66330
211,228,1.051546,66525
212,228,1.091743,66635
213,228,1.045662,66855
214,228,1.08547,66975
214,229,-1,67115
215,229,1.064935,67270
215,230,-1,67445
215,231,-1,67625
215,232,-1,67750
216,232,1.084034,67870
216,233,-1,67990
216,234,-1,68105
216,235,-1,68235
217,235,1.106383,68330
217,236,-1,68470
217,237,-1,68610
218,237,1.120482,68695
219,237,1.103093,68795
220,237,1.120482,68880
221,237,1.077519,69010
221,238,-1,69160
221,239,-1,69330
222,239,1.103093,69430
223,239,1.055249,69615
223,240,-1,69720
224,240,1.071942,69860
224,241,-1,69930
224,242,-1,70095
225,242,1.086207,70215
226,242,1.066667,70365
226,243,-1,70580
227,243,1.0625,70740
227,244,-1,70890
227,245,-1,71035
227,246,-1,71265
227,247,-1,71550
228,247,1.048544,71760
229,247,1.120482,71845
230,247,1.095238,71950
231,247,1.083333,72070
232,247,1.072464,72210
232,248,-1,72295
232,249,-1,72490
233,249,1.07874,72620
234,249,1.073529,72760
234,250,-1,72905
234,251,-1,73030
234,252,-1,73130
235,252,1.070423,73275
235,253,-1,73425
236,253,1.05618,73605
237,253,1.076923,73735
238,253,1.072993,73875
239,253,1.0625,74035
240,253,1.082645,74160
241,253,1.093458,74270
241,254,-1,74420
241,255,-1,74585
241,256,-1,74680
242,256,1.071429,74820
242,257,-1,74970
243,257,1.108696,75065
243,258,-1,75200
243,259,-1,75205
243,260,-1,75310
243,261,-1,75430
244,261,1.075758,75565
245,261,1.063291,75725
245,262,-1,75870
246,262,1.125,75950
247,262,1.072464,76090
248,262,1.054054,76275
249,262,1.061728,76440
250,262,1.09009,76555
250,263,-1,76645
250,264,-1,76825
250,265,-1,76995
250,266,-1,77175
251,266,1.054054,77360
252,266,1.102041,77460
253,266,1.095238,77565
254,266,1.081967,77690
255,266,1.052356,77885
256,266,1.071429,78025
256,267,-1,78200
257,267,1.092593,78310
258,267,1.08547,78430
258,268,-1,78595
258,269,-1,78735
259,269,1.09434,78845
260,269,1.038168,79110
260,270,-1,79255
261,270,1.102041,79355
261,271,-1,79510
262,271,1.059172,79680
263,271,1.092593,79790
264,271,1.075758,79925
265,271,1.070922,80070
265,272,-1,80220
265,273,-1,80390
266,273,1.054645,80575
267,273,1.064516,80730
268,273,1.0625,80890
269,273,1.096154,80995
270,273,1.123457,81080
271,273,1.131579,81160
272,273,1.082645,81285
272,274,-1,81425
273,274,1.065359,81580
274,274,1.092593,81690
275,274,1.068966,81835
275,275,-1,81955
276,275,1.098039,82060
276,276,-1,82225
277,276,1.049261,82430
277,277,-1,82535
277,278,-1,82725
278,278,1.102041,82825
278,279,-1,83065
279,279,1.068027,83215
280,279,1.126582,83295
281,279,1.125,83375
282,279,1.125,83455
282,280,-1,83620
282,281,-1,83895
283,281,1.10101,83995
283,282,-1,84115
283,283,-1,84260
283,284,-1,84400
284,284,1.068493,84550
285,284,1.091743,84660
285,285,-1,84835
286,285,1.086957,84950
287,285,1.08,85075
288,285,1.089286,85190
288,286,-1,85280
288,287,-1,85445
289,287,1.052083,85640
289,288,-1,85880
289,289,-1,86015
290,289,1.102041,86115
291,289,1.10101,86215
291,290,-1,86360
291,291,-1,86490
292,291,1.080645,86615
292,292,-1,86755
293,292,1.104167,86855
294,292,1.075188,86990
295,292,1.09009,87105
296,292,1.121951,87190
296,293,-1,87330
297,293,1.052083,87525
298,293,1.09434,87635
299,293,1.09434,87745
300,293,1.05291,87935
301,293,1.108696,88030
302,293,1.088496,88145
303,293,1.062893,88305
303,294,-1,88460
303,295,-1,88635
303,296,-1,88775
304,296,1.092593,88885
305,296,1.073529,89025
306,296,1.07874,89155
306,297,-1,89275
306,298,-1,89415
307,298,1.104167,89515
307,299,-1,89630
307,300,-1,89810
308,300,1.10101,89910
309,300,1.08,90035
310,300,1.10989,90130
311,300,1.08547,90250
311,301,-1,90345
312,301,1.092593,90455
312,302,-1,90650
312,303,-1,90770
313,303,1.060606,90935
314,303,1.086207,91055
315,303,1.060241,91225
315,304,-1,91370
315,305,-1,91510
316,305,1.096154,91615
317,305,1.049261,91820
318,305,1.08,91945
318,306,-1,92165
319,306,1.081301,92290
319,307,-1,92440
319,308,-1,92575
320,308,1.083333,92695
320,309,-1,92810
321,309,1.05102,93010
322,309,1.063694,93170
322,310,-1,93395
322,311,-1,93620
323,311,1.053763,93810
324,311,1.070922,93955
324,312,-1,94085
325,312,1.120482,94170
325,313,-1,94435
326,313,1.103093,94535
326,314,-1,94665
326,315,-1,94795
327,315,1.098039,94900
327,316,-1,95040
327,317,-1,95180
327,318,-1,95345
328,318,1.064516,95500
329,318,1.068966,95645
329,319,-1,95815
330,319,1.09009,95930
330,320,-1,96050
330,321,-1,96275
331,321,1.088496,96390
331,322,-1,96615
331,323,-1,96745
331,324,-1,96870
332,324,1.075188,97005
332,325,-1,97160
332,326,-1,97385
332,327,-1,97590
332,328,-1,97725
332,329,-1,97870
332,330,-1,98095
333,330,1.08547,98215
334,330,1.116279,98305
335,330,1.07874,98435
336,330,1.071942,98575
337,330,1.067568,98725
338,330,1.073529,98865
339,330,1.10101,98965
340,330,1.05988,99135
340,331,-1,99285
341,331,1.135135,99360
342,331,1.093458,99470
343,331,1.076923,99600
344,331,1.117647,99685
344,332,-1,99835
344,333,-1,99900
345,333,1.067568,100050
345,334,-1,100170
345,335,-1,100390
345,336,-1,100550
345,337,-1,100780
345,338,-1,100925
346,338,1.070922,101070
347,338,1.077519,101200
347,339,-1,101370
348,339,1.05102,101570
348,340,-1,101745
348,341,-1,101865
348,342,-1,102020
349,342,1.131579,102100
349,343,-1,102195
350,343,1.076336,102330
351,343,1.079365,102460
352,343,1.11236,102550
352,344,-1,102730
352,345,-1,102885
353,345,1.095238,102990
354,345,1.083333,103110
355,345,1.126582,103190
355,346,-1,103320
356,346,1.072464,103460
356,347,-1,103565
357,347,1.067568,103715
358,347,1.083333,103835
358,348,-1,104030
359,348,1.083333,104150
359,349,-1,104275
360,349,1.126582,104355
361,349,1.075188,104490
361,350,-1,104600
362,350,1.108696,104695
363,350,1.05291,104885
363,351,-1,105000
363,352,-1,105110
364,352,1.08,105235
365,352,1.074074,105370
366,352,1.077519,105500
367,352,1.064516,105655
368,352,1.073529,105795
368,353,-1,105980
369,353,1.096154,106085
369,354,-1,106190
369,355,-1,106305
370,355,1.035587,106590
371,355,1.087719,106705
371,356,-1,106830
371,357,-1,106980
371,358,-1,107115
371,359,-1,107255
372,359,1.121951,107340
373,359,1.090909,107450
373,360,-1,107525
373,361,-1,107670
374,361,1.09009,107785
375,361,1.075758,107920
375,362,-1,108110
376,362,1.069444,108255
376,363,-1,108370
377,363,1.049751,108575
377,364,-1,108730
378,364,1.079365,108860
379,364,1.119048,108945
380,364,1.096154,109050
381,364,1.061728,109215
382,364,1.147059,109285
383,364,1.103093,109385
383,365,-1,109535
384,365,1.064103,109695
384,366,-1,109855
385,366,1.117647,109940
386,366,1.142857,110010
386,367,-1,110130
387,367,1.105263,110225
387,368,-1,110280
388,368,1.081967,110405
389,368,1.096154,110510
390,368,1.1,110610
390,369,-1,110795
391,369,1.071429,110935
392,369,1.066225,111090
393,369,1.084746,111210
394,369,1.102041,111310
395,369,1.072993,111450
395,370,-1,111595
395,371,-1,111755
396,371,1.097087,111860
396,372,-1,111975
396,373,-1,112120
397,373,1.06993,112265
397,374,-1,112460
397,375,-1,112575
398,375,1.068493,112725
399,375,1.08547,112845
399,376,-1,112960
400,376,1.105263,113055
401,376,1.116279,113145
401,377,-1,113275
401,378,-1,113395
402,378,1.06993,113540
402,379,-1,113740
403,379,1.111111,113830
403,380,-1,114005
404,380,1.075188,114140
404,381,-1,114245
405,381,1.121951,114330
406,381,1.046083,114550
407,381,1.061728,114715
407,382,-1,114945
408,382,1.1,115045
