Goals,Deaths,Reward,Step 
27,310,-1,19916
27,311,-1.000218,20011
27,312,-1,20051
27,313,-1.000272,20121
27,314,-1.000218,20166
27,315,-0.99605,20191
27,316,-1.000272,20196
27,317,-1.00028,20256
27,318,-1.000218,20426
27,319,-0.98025,20546
27,320,-0.9842,20611
28,320,1.176,20676
28,321,-1.000272,20681
28,322,-0.9842,20801
28,323,-1.000056,20856
28,324,-0.98025,20861
28,325,-0.9842,20916
28,326,-1.000218,21011
28,327,-1,21051
28,328,-1.000218,21156
28,329,-1.000272,21161
28,330,-0.98025,21166
28,331,-0.98025,21226
28,332,-1.00028,21441
28,333,-1.000109,21541
28,334,-1.000272,21606
28,335,-1.000272,21611
28,336,-1,21661
28,337,-1.000272,21666
28,338,-0.99605,21726
28,339,-1.000272,21731
28,340,-1.000272,21736
29,340,1.146786,21806
29,341,-1.000054,21826
29,342,-1.000054,21881
29,343,-1.000109,21996
29,344,-0.98025,22001
30,344,1.10984,22116
30,345,-1.000272,22251
30,346,-1.000272,22311
30,347,-1.000168,22411
30,348,-0.98025,22416
30,349,-0.98025,22476
30,350,-1.000054,22571
30,352,-2.000218,22631
30,353,-0.9921,22671
30,354,-1.000056,22716
30,355,-1.000218,22766
31,355,1.163662,22831
31,356,-1.000272,22836
31,357,-1.00028,22901
32,357,1.146786,22971
32,358,-1.000272,22976
32,359,-1.00028,22981
32,360,-0.98025,23051
32,361,-1.000218,23101
32,362,-1.000272,23111
32,363,-1.000054,23156
32,364,-1.000272,23241
32,365,-1.000272,23246
32,366,-1.00028,23321
32,367,-1.000163,23366
32,368,-1,23416
32,369,-1.000218,23506
32,370,-1.000163,23641
33,370,1.175166,23701
33,371,-1.000109,23756
33,372,-1.00028,23761
33,373,-1.000272,23816
34,373,1.140573,23891
34,374,-0.98025,23896
34,375,-0.98025,23981
34,376,-1.000224,24016
34,377,-0.98025,24021
34,378,-1,24061
34,379,-1.000054,24121
34,380,-1.000224,24176
35,380,1.151243,24246
35,381,-1,24306
35,382,-1.000272,24311
35,383,-1,24366
35,384,-1.000054,24496
35,385,-1,24541
35,386,-1.00028,24606
35,387,-1.000272,24671
35,388,-0.98025,24741
35,389,-1.000272,24801
35,390,-1.000272,24806
35,391,-1.000272,24881
35,392,-1.000054,24986
