Goals,Deaths,Reward,Step 
32,604,-1,55130
32,605,-1,55305
32,606,-1,55385
32,607,-1,55420
32,608,-1,55585
32,609,-1,55660
32,610,-1,55735
32,611,-1,55860
32,612,-1,55915
32,613,-1,56015
33,613,1.064935,56170
33,614,-1,56235
33,615,-1,56390
33,616,-1,56520
33,617,-1,56580
33,618,-1,56635
33,619,-1,56730
33,620,-1,56770
33,621,-1,56820
33,622,-1,56885
33,623,-1,56940
33,624,-1,56995
33,625,-1,57075
33,626,-1,57160
33,627,-1,57220
33,628,-1,57390
33,629,-1,57480
33,630,-1,57560
33,631,-1,57600
34,631,1.063291,57760
34,632,-1,57865
34,633,-1,57995
34,634,-1,58070
34,635,-1,58170
35,635,1.037879,58435
35,636,-1,58545
35,637,-1,58660
35,638,-1,58730
35,639,-1,58820
35,640,-1,58865
35,641,-1,58985
36,641,1.06135,59150
36,642,-1,59220
37,642,1.057471,59395
37,643,-1,59535
38,643,1.065789,59690
38,644,-1,59780
38,645,-1,59900
38,646,-1,59940
38,647,-1,60070
38,648,-1,60245
38,649,-1,60310
38,650,-1,60380
38,651,-1,60570
39,651,1.066225,60725
40,651,1.067568,60875
40,652,-1,60950
40,653,-1,61005
40,654,-1,61070
40,655,-1,61195
40,656,-1,61250
40,657,-1,61325
41,657,1.075188,61460
41,658,-1,61540
41,659,-1,61655
41,660,-1,61755
41,661,-1,61815
41,662,-1,61915
42,662,1.052356,62110
43,662,1.05,62310
44,662,1.068027,62460
44,663,-1,62540
44,664,-1,62720
44,665,-1,62815
44,666,-1,62910
44,667,-1,62990
45,667,1.05848,63165
45,668,-1,63345
45,669,-1,63490
46,669,1.064103,63650
46,670,-1,63795
46,671,-1,63850
46,672,-1,63970
46,673,-1,64070
46,674,-1,64180
46,675,-1,64225
46,676,-1,64275
46,677,-1,64435
46,678,-1,64505
46,679,-1,64630
47,679,1.054945,64815
47,680,-1,64900
47,681,-1,64950
47,682,-1,65080
47,683,-1,65125
47,684,-1,65185
47,685,-1,65335
47,686,-1,65485
47,687,-1,65595
47,688,-1,65720
48,688,1.048309,65930
48,689,-1,66020
48,690,-1,66085
48,691,-1,66115
48,692,-1,66205
49,692,1.067114,66355
49,693,-1,66500
49,694,-1,66540
49,695,-1,66595
49,696,-1,66675
49,697,-1,66745
49,698,-1,66830
49,699,-1,66890
49,700,-1,67010
49,701,-1,67090
50,701,1.05,67290
50,702,-1,67335
50,703,-1,67410
51,703,1.050761,67610
51,704,-1,67730
51,705,-1,67880
51,706,-1,67970
51,707,-1,68060
52,707,1.059172,68230
52,708,-1,68275
53,708,1.075188,68410
53,709,-1,68470
53,710,-1,68600
53,711,-1,68735
53,712,-1,68815
53,713,-1,68910
53,714,-1,68960
53,715,-1,69025
53,716,-1,69160
53,717,-1,69280
53,718,-1,69385
54,718,1.063291,69545
54,719,-1,69625
54,720,-1,69740
54,721,-1,69845
54,722,-1,69905
54,723,-1,69960
54,724,-1,70000
55,724,1.064103,70160
55,725,-1,70355
55,726,-1,70415
56,726,1.056497,70595
57,726,1.060241,70765
57,727,-1,70850
57,728,-1,70980
57,729,-1,71060
57,730,-1,71120
58,730,1.057143,71295
59,730,1.066225,71450
59,731,-1,71525
60,731,1.073529,71665
60,732,-1,71840
60,733,-1,71945
60,734,-1,72085
60,735,-1,72245
60,736,-1,72365
60,737,-1,72415
60,738,-1,72510
60,739,-1,72625
60,740,-1,72705
60,741,-1,72795
60,742,-1,72860
60,743,-1,72935
60,744,-1,73030
60,745,-1,73085
60,746,-1,73215
60,747,-1,73280
60,748,-1,73320
60,749,-1,73380
61,749,1.064935,73535
61,750,-1,73650
61,751,-1,73695
61,752,-1,73905
62,752,1.06135,74070
63,752,1.076336,74205
63,753,-1,74295
