Goals,Deaths,Reward,Step 
12,265,-1,27955
12,266,-1,28135
12,267,-1,28245
12,268,-1,28340
12,269,-1,28460
12,270,-1,28550
12,271,-1,28605
12,272,-1,28675
12,273,-1,28735
12,274,-1,28850
12,275,-1,28930
12,276,-1,29050
12,277,-1,29135
12,278,-1,29190
13,278,1.042373,29430
13,279,-1,29555
13,280,-1,29605
13,281,-1,29655
13,282,-1,29760
13,283,-1,29825
13,284,-1,29865
13,285,-1,29960
13,286,-1,30030
13,287,-1,30090
13,288,-1,30170
13,289,-1,30215
13,290,-1,30265
13,291,-1,30355
13,292,-1,30440
13,293,-1,30520
13,294,-1,30610
13,295,-1,30750
13,296,-1,30815
13,297,-1,30910
13,298,-1,30985
13,299,-1,31145
13,300,-1,31220
13,301,-1,31325
13,302,-1,31380
13,303,-1,31465
13,304,-1,31550
13,305,-1,31610
13,306,-1,31705
13,307,-1,31855
13,308,-1,31895
13,309,-1,31970
13,310,-1,32030
13,311,-1,32070
13,312,-1,32135
13,313,-1,32195
13,314,-1,32240
14,314,1.040161,32490
14,315,-1,32540
14,316,-1,32625
14,317,-1,32735
14,318,-1,32970
15,318,1.049751,33175
15,319,-1,33340
15,320,-1,33425
15,321,-1,33485
15,322,-1,33545
15,323,-1,33650
15,324,-1,33775
15,325,-1,33895
15,326,-1,33950
15,327,-1,34125
15,328,-1,34295
15,329,-1,34385
15,330,-1,34505
15,331,-1,34550
15,332,-1,34670
15,333,-1,34745
15,334,-1,34855
15,335,-1,34935
15,336,-1,35010
15,337,-1,35070
15,338,-1,35120
15,339,-1,35260
15,340,-1,35335
16,340,1.042918,35570
16,341,-1,35660
16,342,-1,35710
16,343,-1,35795
16,344,-1,35895
16,345,-1,36075
16,346,-1,36155
16,347,-1,36205
16,348,-1,36250
16,349,-1,36310
16,350,-1,36400
16,351,-1,36495
16,352,-1,36660
16,353,-1,36730
16,354,-1,36790
16,355,-1,36975
16,356,-1,37065
16,357,-1,37175
16,358,-1,37325
16,359,-1,37370
16,360,-1,37465
16,361,-1,37530
16,362,-1,37635
16,363,-1,37730
16,364,-1,37860
16,365,-1,38005
16,366,-1,38210
16,367,-1,38360
16,368,-1,38420
16,369,-1,38550
16,370,-1,38620
16,371,-1,38725
16,372,-1,38875
16,373,-1,38945
16,374,-1,39095
16,375,-1,39180
16,376,-1,39245
16,377,-1,39320
17,377,1.057143,39495
17,378,-1,39590
17,379,-1,39630
17,380,-1,39745
17,381,-1,39805
17,382,-1,39845
17,383,-1,40005
17,384,-1,40090
17,385,-1,40230
18,385,1.041152,40475
18,386,-1,40665
18,387,-1,40715
18,388,-1,40805
18,389,-1,40850
18,390,-1,40890
18,391,-1,40950
18,392,-1,41010
18,393,-1,41090
18,394,-1,41135
18,395,-1,41235
18,396,-1,41295
18,397,-1,41365
18,398,-1,41415
18,399,-1,41480
18,400,-1,41530
18,401,-1,41570
18,402,-1,41670
18,403,-1,41715
18,404,-1,41845
18,405,-1,42100
18,406,-1,42255
18,407,-1,42330
18,408,-1,42445
18,409,-1,42510
19,409,1.049261,42715
19,410,-1,42770
19,411,-1,42905
19,412,-1,42960
19,413,-1,43075
19,414,-1,43140
19,415,-1,43315
19,416,-1,43445
19,417,-1,43640
19,418,-1,43685
19,419,-1,43735
19,420,-1,43830
19,421,-1,43895
19,422,-1,43970
19,423,-1,44105
19,424,-1,44260
19,425,-1,44450
19,426,-1,44630
19,427,-1,44700
19,428,-1,44765
19,429,-1,44885
19,430,-1,44945
19,431,-1,45060
19,432,-1,45205
19,433,-1,45265
19,434,-1,45340
19,435,-1,45465
19,436,-1,45535
19,437,-1,45575
19,438,-1,45690
19,439,-1,45770
19,440,-1,45950
19,441,-1,46010
19,442,-1,46090
19,443,-1,46150
19,444,-1,46220
19,445,-1,46300
19,446,-1,46445
19,447,-1,46580
19,448,-1,46645
19,449,-1,46705
19,450,-1,46760
19,451,-1,46820
19,452,-1,46870
19,453,-1,46960
19,454,-1,47035
20,454,1.055556,47215
20,455,-1,47280
20,456,-1,47380
20,457,-1,47475
20,458,-1,47625
20,459,-1,47710
20,460,-1,47785
20,461,-1,47860
20,462,-1,48010
20,463,-1,48120
20,464,-1,48215
20,465,-1,48280
20,466,-1,48335
20,467,-1,48405
21,467,1.06135,48570
21,468,-1,48685
21,469,-1,48775
21,470,-1,48980
21,471,-1,49145
21,472,-1,49215
21,473,-1,49310
21,474,-1,49370
21,475,-1,49420
21,476,-1,49535
21,477,-1,49585
21,478,-1,49630
21,479,-1,49725
22,479,1.033784,50025
22,480,-1,50080
22,481,-1,50255
22,482,-1,50370
22,483,-1,50470
23,483,1.037879,50735
23,484,-1,50795
23,485,-1,50850
23,486,-1,50960
23,487,-1,51085
23,488,-1,51135
23,489,-1,51205
23,490,-1,51260
23,491,-1,51350
23,492,-1,51420
23,493,-1,51465
24,493,1.047847,51675
24,494,-1,51755
24,495,-1,51805
24,496,-1,51860
24,497,-1,51915
24,498,-1,52035
24,499,-1,52140
24,500,-1,52205
24,501,-1,52265
24,502,-1,52405
24,503,-1,52530
24,504,-1,52590
24,505,-1,52695
24,506,-1,52750
24,507,-1,52810
24,508,-1,52885
24,509,-1,52920
24,510,-1,52980
24,511,-1,53055
24,512,-1,53175
24,513,-1,53345
25,513,1.04878,53550
25,514,-1,53635
25,515,-1,53685
25,516,-1,53805
25,517,-1,53885
25,518,-1,53980
25,519,-1,54090
25,520,-1,54145
25,521,-1,54325
25,522,-1,54460
25,523,-1,54560
25,524,-1,54720
25,525,-1,54765
25,526,-1,54870
26,526,1.044643,55095
26,527,-1,55205
26,528,-1,55345
26,529,-1,55620
26,530,-1,55715
26,531,-1,55820
26,532,-1,55915
26,533,-1,56010
26,534,-1,56080
26,535,-1,56160
26,536,-1,56255
26,537,-1,56335
26,538,-1,56440
26,539,-1,56550
26,540,-1,56660
26,541,-1,56795
26,542,-1,56835
26,543,-1,56895
27,543,1.054945,57080
27,544,-1,57155
28,544,1.028736,57505
28,545,-1,57695
28,546,-1,57795
29,546,1.049751,58000
29,547,-1,58065
29,548,-1,58180
29,549,-1,58295
29,550,-1,58365
29,551,-1,58440
29,552,-1,58550
29,553,-1,58700
29,554,-1,58795
29,555,-1,58985
29,556,-1,59055
29,557,-1,59180
29,558,-1,59380
29,559,-1,59420
29,560,-1,59555
29,561,-1,59620
29,562,-1,59720
30,562,1.057804,59895
31,562,1.040323,60145
32,562,1.03861,60405
32,563,-1,60510
32,564,-1,60660
32,565,-1,60840
32,566,-1,60890
32,567,-1,61000
32,568,-1,61210
32,569,-1,61350
32,570,-1,61405
32,571,-1,61525
33,571,1.063291,61685
33,572,-1,61755
33,573,-1,61830
34,573,1.048544,62040
34,574,-1,62190
34,575,-1,62305
34,576,-1,62475
34,577,-1,62545
34,578,-1,62670
34,579,-1,62905
35,579,1.044248,63135
35,580,-1,63235
35,581,-1,63320
