Goals,Deaths,Reward,Step 
192,67,1.10522,24931
192,67,0.00395,25007
192,68,-1.000272,25152
193,68,1.126133,25247
194,68,1.172141,25307
195,68,1.117375,25392
196,68,1.092743,25532
197,68,1.121679,25617
197,69,-0.98025,25712
197,70,-1.000272,25887
198,70,1.129598,25967
199,70,1.097767,26072
199,71,-1.000272,26297
200,71,1.12021,26382
200,72,-1.000272,26507
201,72,1.049728,26707
201,73,-1.000272,26832
202,73,1.12021,26917
203,73,1.060334,27082
203,74,-1.000272,27227
204,74,1.11467,27317
204,75,-1.000272,27552
205,75,1.175166,27612
205,76,-1.000272,27677
206,76,1.07272,27817
206,77,-0.98025,27947
207,77,1.11467,28037
208,77,1.195189,28097
209,77,1.154885,28172
209,78,-1.000272,28352
210,78,1.208061,28402
211,78,1.140573,28477
212,78,1.08225,28637
212,79,-1.000272,28782
213,79,1.05687,28957
213,80,-0.98025,29127
214,80,1.087447,29242
215,80,1.094938,29377
216,80,1.158639,29452
217,80,1.064663,29607
217,81,-0.98025,29752
218,81,1.111493,29862
218,82,-1.000272,30017
219,82,1.053204,30207
219,83,-1.000272,30442
219,84,-1.000272,30677
220,84,1.056546,30857
220,85,-1.000272,30982
221,85,1.064244,31137
222,85,1.127933,31217
223,85,1.075485,31352
224,85,1.144655,31422
225,85,1.133061,31497
225,86,-1.000272,31617
225,87,-1.000272,31832
226,87,1.098737,31937
226,88,-1.000272,32062
227,88,1.106111,32157
228,88,1.106707,32272
229,88,1.094377,32407
230,88,1.138798,32492
230,89,-1.000272,32722
230,90,-1.000272,32852
231,90,1.198321,32912
231,91,-1.000272,33052
231,92,-1.000272,33187
232,92,1.129598,33267
233,92,1.121679,33352
233,93,-1.000272,33417
233,94,-1.000272,33567
234,94,1.07963,33737
234,95,-0.98025,33847
235,95,1.079728,33972
235,96,-1.000272,34127
236,96,1.138798,34212
237,96,1.09232,34322
238,96,1.094966,34427
239,96,1.067755,34577
240,96,1.050748,34777
241,96,1.082372,34902
242,96,1.068221,35052
243,96,1.101717,35177
244,96,1.060703,35342
244,97,-1.000272,35462
245,97,1.091471,35572
246,97,1.136029,35662
247,97,1.100738,35762
248,97,1.107255,35857
248,98,-1.000272,35997
249,98,1.118775,36082
250,98,1.096673,36212
251,98,1.156736,36287
252,98,1.136714,36362
253,98,1.12076,36462
253,99,-1.000272,36537
254,99,1.096815,36642
255,99,1.121679,36727
255,100,-1.000272,36917
256,100,1.123184,37002
257,100,1.10282,37102
258,100,1.097767,37207
258,101,-1.000272,37552
259,101,1.096815,37657
260,101,1.100738,37757
261,101,1.096815,37862
261,102,-1.000272,38077
261,103,-0.98025,38157
262,103,1.10282,38257
263,103,1.127933,38337
264,103,1.09232,38447
265,103,1.079093,38577
265,104,-1.000272,38762
266,104,1.146786,38832
266,105,-1.000272,38967
267,105,1.173596,39032
268,105,1.07272,39172
268,106,-1.000272,39342
268,107,-1.000272,39537
269,107,1.064244,39692
270,107,1.080373,39817
270,108,-1.000272,39977
271,108,1.104991,40072
271,109,-1.000272,40172
272,109,1.101768,40272
272,110,-0.98025,40417
272,111,-0.98025,40527
272,112,-1.000272,40667
272,113,-1.000272,40832
272,114,-1.000272,40942
273,114,1.131307,41022
274,114,1.136714,41097
275,114,1.113364,41187
276,114,1.116837,41292
277,114,1.098737,41397
278,114,1.097269,41527
279,114,1.232516,41577
280,114,1.098737,41682
281,114,1.076651,41812
282,114,1.052084,42007
282,115,-1.000272,42202
283,115,1.109618,42297
283,116,-1.000272,42482
284,116,1.178299,42542
284,117,-0.98025,42662
284,118,-1.000272,42917
284,119,-1.000272,43132
285,119,1.169219,43192
286,119,1.148981,43262
287,119,1.123917,43362
288,119,1.127933,43442
288,120,-1.000272,43602
289,120,1.103894,43702
290,120,1.111493,43812
291,120,1.096086,43947
292,120,1.162607,44017
293,120,1.085198,44137
294,120,1.088223,44252
295,120,1.089818,44367
296,120,1.126133,44462
296,121,-1.000272,44687
297,121,1.068221,44837
297,122,-1.000272,44987
297,123,-0.98025,45197
297,124,-0.98025,45352
298,124,1.169219,45412
299,124,1.073802,45547
299,125,-0.98025,45672
300,125,1.055907,45852
300,126,-1.000272,46017
301,126,1.163662,46082
302,126,1.160595,46157
303,126,1.124728,46237
303,127,-1.000272,46372
304,127,1.085935,46492
305,127,1.147955,46572
305,128,-1.000272,46762
306,128,1.108246,46877
307,128,1.094966,46982
308,128,1.066842,47132
309,128,1.058207,47307
309,129,-1.000272,47462
310,129,1.066394,47612
311,129,1.086864,47762
312,129,1.14962,47842
312,130,-1.000272,48027
313,130,1.086864,48177
313,131,-0.98025,48372
313,132,-1.000272,48567
313,133,-1.000272,48742
314,133,1.138616,48817
314,134,-0.98025,49012
314,135,-1.000272,49187
314,136,-1.000272,49302
314,137,-1.000272,49457
314,138,-1.000272,49582
314,139,-0.98025,49777
315,139,1.124728,49857
315,139,0.00395,50008
316,139,1.195189,50068
317,139,1.07167,50208
317,140,-1.000272,50373
317,141,-1.000272,50483
318,141,1.127933,50563
319,141,1.103894,50663
319,142,-1.000272,50798
320,142,1.07015,50943
321,142,1.107255,51038
322,142,1.127933,51118
323,142,1.12021,51203
324,142,1.129598,51283
324,143,-1.000272,51398
325,143,1.12021,51483
325,144,-1.000272,51643
326,144,1.051811,51838
327,144,1.169004,51908
328,144,1.118775,51993
329,144,1.107255,52088
330,144,1.059969,52258
331,144,1.116837,52363
332,144,1.076064,52498
333,144,1.138616,52573
334,144,1.169219,52633
334,145,-1.000272,52758
335,145,1.083761,52878
336,145,1.094938,53013
337,145,1.140573,53088
338,145,1.133061,53163
338,146,-1.000272,53168
339,146,1.164678,53238
339,147,-1.000272,53373
340,147,1.098737,53478
340,148,-1.000272,53583
341,148,1.116007,53673
341,149,-1.000272,53773
342,149,1.073257,53913
343,149,1.140573,53988
344,149,1.163662,54053
344,150,-0.98025,54208
345,150,1.161018,54273
346,150,1.166394,54333
347,150,1.107469,54448
348,150,1.178299,54508
349,150,1.080373,54633
350,150,1.112087,54723
350,151,-1.000272,54898
351,151,1.181546,54953
351,152,-0.98025,55108
351,153,-1.000272,55223
352,153,1.125013,55318
353,153,1.098737,55423
354,153,1.148981,55493
355,153,1.083761,55613
356,153,1.22195,55658
356,154,-1.000272,55723
357,154,1.082372,55848
357,155,-1.000272,55953
358,155,1.121679,56038
359,155,1.183684,56103
360,155,1.12631,56183
360,156,-0.98025,56413
360,157,-1.000272,56653
361,157,1.11467,56743
362,157,1.103894,56843
362,158,-1.000272,56948
363,158,1.095881,57053
363,159,-0.98025,57223
364,159,1.04539,57443
364,160,-1.000272,57618
365,160,1.081862,57783
366,160,1.123184,57868
367,160,1.121791,57968
368,160,1.232286,58013
368,161,-1.000272,58153
369,161,1.184913,58208
370,161,1.198321,58268
371,161,1.108423,58363
372,161,1.091471,58473
372,162,-1.000272,58683
373,162,1.09232,58793
374,162,1.140232,58878
374,163,-0.98025,59018
374,164,-1.000272,59188
375,164,1.083061,59308
375,165,-0.98025,59433
376,165,1.079093,59563
377,165,1.100395,59688
377,166,-0.98025,59878
378,166,1.086684,59993
378,167,-1.000272,60168
379,167,1.203809,60218
379,168,-1.000272,60333
379,169,-1.000272,60473
380,169,1.100395,60598
381,169,1.088716,60743
382,169,1.144655,60813
383,169,1.151243,60883
383,170,-1.000272,61183
383,171,-1.000272,61343
383,172,-1.000272,61568
384,172,1.121679,61653
385,172,1.181546,61708
386,172,1.074916,61843
386,173,-1.000272,61993
387,173,1.156736,62068
388,173,1.115904,62173
388,174,-1.000272,62293
389,174,1.079093,62423
389,175,-1.000272,62623
389,176,-0.98025,62758
390,176,1.123917,62858
390,177,-1.000272,63033
390,178,-1.000272,63143
391,178,1.116007,63233
392,178,1.129598,63313
393,178,1.138798,63398
394,178,1.13211,63488
394,179,-1.000272,63633
394,180,-1.000272,63793
395,180,1.096815,63898
396,180,1.189242,63958
397,180,1.175166,64018
398,180,1.181546,64073
399,180,1.078468,64203
400,180,1.083761,64323
401,180,1.083761,64443
401,181,-1.000272,64663
402,181,1.057531,64838
403,181,1.176,64903
404,181,1.085935,65023
405,181,1.158639,65098
405,182,-1.000272,65193
405,183,-0.98025,65328
406,183,1.141701,65413
407,183,1.07015,65558
408,183,1.176,65623
409,183,1.104991,65718
409,184,-1.000272,65883
409,185,-1.000272,66023
410,185,1.136714,66098
411,185,1.065517,66253
411,186,-1.000272,66373
412,186,1.133061,66448
412,187,-1.000272,66563
412,188,-1.000272,66758
412,189,-1.000272,66898
413,189,1.087447,67013
414,189,1.088223,67128
414,190,-0.98025,67343
414,191,-1.000272,67473
415,191,1.091471,67583
416,191,1.169219,67643
416,192,-1.000272,67758
417,192,1.131307,67838
417,193,-1.000272,68063
417,194,-0.98025,68203
418,194,1.107469,68318
419,194,1.094966,68423
419,195,-0.98025,68558
419,196,-0.98025,68683
420,196,1.117375,68768
420,197,-1.000272,68938
421,197,1.039098,69193
422,197,1.123184,69278
422,198,-1.000272,69403
423,198,1.171265,69473
424,198,1.105957,69593
424,199,-0.98025,69878
424,200,-1.000272,69983
424,201,-0.98025,70103
425,201,1.114988,70208
425,202,-0.98025,70278
425,203,-0.98025,70403
426,203,1.137397,70488
426,204,-1.000272,70633
427,204,1.09232,70743
428,204,1.05101,70938
429,204,1.208061,70988
430,204,1.080373,71113
431,204,1.163662,71178
432,204,1.144655,71248
433,204,1.123184,71333
434,204,1.094938,71468
434,205,-0.98025,71633
434,206,-1.000272,71878
435,206,1.140573,71953
436,206,1.131307,72033
437,206,1.094966,72138
438,206,1.10282,72238
438,207,-0.98025,72413
439,207,1.12076,72513
440,207,1.068059,72723
441,207,1.138616,72798
442,207,1.154885,72873
443,207,1.133061,72948
444,207,1.085198,73068
445,207,1.195806,73123
446,207,1.133061,73198
447,207,1.092214,73338
447,208,-1.000272,73498
447,209,-1.000272,73668
448,209,1.127933,73748
449,209,1.188407,73803
449,210,-0.98025,73978
450,210,1.198321,74038
451,210,1.09849,74168
451,211,-1.000272,74278
452,211,1.083444,74438
453,211,1.093279,74578
453,212,-0.98025,74738
454,212,1.12631,74818
455,212,1.090637,74928
456,212,1.133061,75003
456,212,-5.448073E-05,75009
457,212,1.12631,75089
458,212,1.11467,75179
458,213,-1.000272,75329
459,213,1.125013,75424
459,214,-1.000272,75614
460,214,1.054075,75799
461,214,1.151243,75869
461,215,-1.000272,75984
461,216,-1.000272,76119
462,216,1.123184,76204
462,217,-1.000272,76384
463,217,1.12021,76469
464,217,1.068221,76619
465,217,1.137397,76704
465,218,-1.000272,76764
466,218,1.06383,76924
466,219,-0.98025,77019
467,219,1.163662,77084
467,220,-1.000272,77249
467,221,-1.000272,77384
468,221,1.100738,77484
469,221,1.089013,77599
470,221,1.049728,77799
470,222,-0.98025,77904
470,223,-1.000272,78054
471,223,1.098737,78159
472,223,1.104991,78254
473,223,1.07272,78394
473,224,-1.000272,78529
473,225,-1.000272,78684
474,225,1.112343,78794
474,226,-1.000272,78889
474,227,-1.000272,79059
475,227,1.147955,79139
476,227,1.14475,79219
477,227,1.100738,79319
478,227,1.166394,79379
478,228,-1.000272,79559
479,228,1.116007,79649
479,229,-1.000272,79759
479,230,-1.000272,79889
480,230,1.155978,79954
481,230,1.114988,80059
481,231,-1.000272,80209
482,231,1.061456,80374
483,231,1.067755,80524
484,231,1.074355,80659
484,232,-1.000272,80804
485,232,1.073802,80939
485,233,-1.000272,81049
485,234,-0.98025,81174
486,234,1.106111,81269
486,235,-1.000272,81434
487,235,1.089013,81549
488,235,1.076064,81684
488,236,-1.000272,81899
489,236,1.079093,82029
490,236,1.113364,82119
490,237,-1.000272,82224
490,238,-1.000272,82289
490,239,-1.000272,82434
491,239,1.121791,82534
